kind,name,name_zh_hans,image_url,source_page,source,translation_source
pokemon,Articuno,急冻鸟,https://pokopiadex.com/images/pokemon/sprites/articuno.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Audino,差不多娃娃,https://pokopiadex.com/images/pokemon/sprites/audino.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Aurorus,冰雪巨龙,https://pokopiadex.com/images/pokemon/sprites/aurorus.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Axew,牙牙,https://pokopiadex.com/images/pokemon/sprites/axew.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Azumarill,玛力露丽,https://pokopiadex.com/images/pokemon/sprites/azumarill.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Azurill,露力丽,https://pokopiadex.com/images/pokemon/sprites/azurill.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Bastiodon,护城龙,https://pokopiadex.com/images/pokemon/sprites/bastiodon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Beldum,铁哑铃,https://pokopiadex.com/images/pokemon/sprites/beldum.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Bellossom,美丽花,https://pokopiadex.com/images/pokemon/sprites/bellossom.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Bellsprout,喇叭芽,https://pokopiadex.com/images/pokemon/sprites/bellsprout.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Blastoise,水箭龟,https://pokopiadex.com/images/pokemon/sprites/blastoise.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Blaziken,火焰鸡,https://pokopiadex.com/images/pokemon/sprites/blaziken.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Blissey,幸福蛋,https://pokopiadex.com/images/pokemon/sprites/blissey.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Bonsly,盆才怪,https://pokopiadex.com/images/pokemon/sprites/bonsly.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Bulbasaur,妙蛙种子,https://pokopiadex.com/images/pokemon/sprites/bulbasaur.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cacnea,刺球仙人掌,https://pokopiadex.com/images/pokemon/sprites/cacnea.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cacturne,梦歌仙人掌,https://pokopiadex.com/images/pokemon/sprites/cacturne.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Carkol,大炭车,https://pokopiadex.com/images/pokemon/sprites/carkol.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Ceruledge,苍炎刃鬼,https://pokopiadex.com/images/pokemon/sprites/ceruledge.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Chandelure,水晶灯火灵,https://pokopiadex.com/images/pokemon/sprites/chandelure.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Chansey,吉利蛋,https://pokopiadex.com/images/pokemon/sprites/chansey.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Charcadet,炭小侍,https://pokopiadex.com/images/pokemon/sprites/charcadet.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Charizard,喷火龙,https://pokopiadex.com/images/pokemon/sprites/charizard.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Charjabug,虫电宝,https://pokopiadex.com/images/pokemon/sprites/charjabug.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Charmander,小火龙,https://pokopiadex.com/images/pokemon/sprites/charmander.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Charmeleon,火恐龙,https://pokopiadex.com/images/pokemon/sprites/charmeleon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Chatot,聒噪鸟,https://pokopiadex.com/images/pokemon/sprites/chatot.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Chef Dente,藏饱栗鼠（厨师）,https://img.rankedboost.com/wp-content/plugins/pokopia/assets/npcs/chef-dente.png,https://rankedboost.com/pokopia/pokedex/,rankedboost_pokedex,official_pokopia_sc_pokemon
pokemon,Cinccino,奇诺栗鼠,https://pokopiadex.com/images/pokemon/sprites/cinccino.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cinderace,闪焰王牌,https://pokopiadex.com/images/pokemon/sprites/cinderace.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Clefable,皮可西,https://pokopiadex.com/images/pokemon/sprites/clefable.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Clefairy,皮皮,https://pokopiadex.com/images/pokemon/sprites/clefairy.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cleffa,皮宝宝,https://pokopiadex.com/images/pokemon/sprites/cleffa.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Clodsire,土王,https://pokopiadex.com/images/pokemon/sprites/clodsire.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Coalossal,巨炭山,https://pokopiadex.com/images/pokemon/sprites/coalossal.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Combee,三蜜蜂,https://pokopiadex.com/images/pokemon/sprites/combee.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Combusken,力壮鸡,https://pokopiadex.com/images/pokemon/sprites/combusken.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Conkeldurr,修建老匠,https://pokopiadex.com/images/pokemon/sprites/conkeldurr.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Corviknight,钢铠鸦,https://pokopiadex.com/images/pokemon/sprites/corviknight.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Corvisquire,蓝鸦,https://pokopiadex.com/images/pokemon/sprites/corvisquire.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cramorant,古月鸟,https://pokopiadex.com/images/pokemon/sprites/cramorant.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cranidos,头盖龙,https://pokopiadex.com/images/pokemon/sprites/cranidos.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Crobat,叉字蝠,https://pokopiadex.com/images/pokemon/sprites/crobat.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cubone,卡拉卡拉,https://pokopiadex.com/images/pokemon/sprites/cubone.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Cyndaquil,火球鼠,https://pokopiadex.com/images/pokemon/sprites/cyndaquil.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,DJ Rotom,洛托姆（立体音响洛托姆）,https://img.rankedboost.com/wp-content/plugins/pokopia/assets/npcs/dj-rotom.png,https://rankedboost.com/pokopia/pokedex/,rankedboost_pokedex,official_pokopia_sc_pokemon
pokemon,Dachsbun,麻花犬,https://pokopiadex.com/images/pokemon/sprites/dachsbun.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dartrix,投羽枭,https://pokopiadex.com/images/pokemon/sprites/dartrix.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Decidueye,狙射树枭,https://pokopiadex.com/images/pokemon/sprites/decidueye.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dedenne,咚咚鼠,https://pokopiadex.com/images/pokemon/sprites/dedenne.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Diglett,地鼠,https://pokopiadex.com/images/pokemon/sprites/diglett.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Ditto,百变怪,https://pokopiadex.com/images/pokemon/sprites/ditto.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dragapult,多龙巴鲁托,https://pokopiadex.com/images/pokemon/sprites/dragapult.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dragonair,哈克龙,https://pokopiadex.com/images/pokemon/sprites/dragonair.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dragonite,快龙,https://pokopiadex.com/images/pokemon/sprites/dragonite.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Drakloak,多龙奇,https://pokopiadex.com/images/pokemon/sprites/drakloak.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dratini,迷你龙,https://pokopiadex.com/images/pokemon/sprites/dratini.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dreepy,多龙梅西亚,https://pokopiadex.com/images/pokemon/sprites/dreepy.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Drifblim,随风球,https://pokopiadex.com/images/pokemon/sprites/drifblim.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Drifloon,飘飘球,https://pokopiadex.com/images/pokemon/sprites/drifloon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Drilbur,螺钉地鼠,https://pokopiadex.com/images/pokemon/sprites/drilbur.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dugtrio,三地鼠,https://pokopiadex.com/images/pokemon/sprites/dugtrio.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dusclops,彷徨夜灵,https://pokopiadex.com/images/pokemon/sprites/dusclops.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Dusknoir,黑夜魔灵,https://pokopiadex.com/images/pokemon/sprites/dusknoir.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Duskull,夜巡灵,https://pokopiadex.com/images/pokemon/sprites/duskull.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Eevee,伊布,https://pokopiadex.com/images/pokemon/sprites/eevee.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Ekans,阿柏蛇,https://pokopiadex.com/images/pokemon/sprites/ekans.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Electabuzz,电击兽,https://pokopiadex.com/images/pokemon/sprites/electabuzz.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Electivire,电击魔兽,https://pokopiadex.com/images/pokemon/sprites/electivire.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Electrode,顽皮雷弹,https://pokopiadex.com/images/pokemon/sprites/electrode.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Elekid,电击怪,https://pokopiadex.com/images/pokemon/sprites/elekid.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Empoleon,帝王拿波,https://pokopiadex.com/images/pokemon/sprites/empoleon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Entei,炎帝,https://pokopiadex.com/images/pokemon/sprites/entei.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Espeon,太阳伊布,https://pokopiadex.com/images/pokemon/sprites/espeon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Excadrill,龙头地鼠,https://pokopiadex.com/images/pokemon/sprites/excadrill.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Exeggcute,蛋蛋,https://pokopiadex.com/images/pokemon/sprites/exeggcute.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Exeggutor,椰蛋树,https://pokopiadex.com/images/pokemon/sprites/exeggutor.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Farfetch'd,大葱鸭,https://pokopiadex.com/images/pokemon/sprites/farfetchd.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Farigiraf,奇麒麟,https://pokopiadex.com/images/pokemon/sprites/farigiraf.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Fidough,狗仔包,https://pokopiadex.com/images/pokemon/sprites/fidough.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Flaaffy,茸茸羊,https://pokopiadex.com/images/pokemon/sprites/flaaffy.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Flareon,火伊布,https://pokopiadex.com/images/pokemon/sprites/flareon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Floragato,蒂蕾喵,https://pokopiadex.com/images/pokemon/sprites/floragato.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Flygon,沙漠蜻蜓,https://pokopiadex.com/images/pokemon/sprites/flygon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Fraxure,斧牙龙,https://pokopiadex.com/images/pokemon/sprites/fraxure.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Froakie,呱呱泡蛙,https://pokopiadex.com/images/pokemon/sprites/froakie.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Frogadier,呱头蛙,https://pokopiadex.com/images/pokemon/sprites/frogadier.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gallade,艾路雷朵,https://pokopiadex.com/images/pokemon/sprites/gallade.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Garbodor,灰尘山,https://pokopiadex.com/images/pokemon/sprites/garbodor.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gardevoir,沙奈朵,https://pokopiadex.com/images/pokemon/sprites/gardevoir.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gastly,鬼斯,https://pokopiadex.com/images/pokemon/sprites/gastly.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gastrodon (East Sea),海兔兽（东海）,https://pokopiadex.com/images/pokemon/sprites/gastrodon-east-sea.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names_or_pokopia_special_forms
pokemon,Gastrodon (West Sea),海兔兽（西海）,https://pokopiadex.com/images/pokemon/sprites/gastrodon-west-sea.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names_or_pokopia_special_forms
pokemon,Gengar,耿鬼,https://pokopiadex.com/images/pokemon/sprites/gengar.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Geodude,小拳石,https://pokopiadex.com/images/pokemon/sprites/geodude.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gholdengo,赛富豪,https://pokopiadex.com/images/pokemon/sprites/gholdengo.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gimmighoul,索财灵,https://pokopiadex.com/images/pokemon/sprites/gimmighoul.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Girafarig,麒麟奇,https://pokopiadex.com/images/pokemon/sprites/girafarig.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Glaceon,冰伊布,https://pokopiadex.com/images/pokemon/sprites/glaceon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Glimmet,晶光芽,https://pokopiadex.com/images/pokemon/sprites/glimmet.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Glimmora,晶光花,https://pokopiadex.com/images/pokemon/sprites/glimmora.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gloom,臭臭花,https://pokopiadex.com/images/pokemon/sprites/gloom.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Golbat,大嘴蝠,https://pokopiadex.com/images/pokemon/sprites/golbat.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Golduck,哥达鸭,https://pokopiadex.com/images/pokemon/sprites/golduck.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Golem,隆隆岩,https://pokopiadex.com/images/pokemon/sprites/golem.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Goodra,黏美龙,https://pokopiadex.com/images/pokemon/sprites/goodra.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Goomy,黏黏宝,https://pokopiadex.com/images/pokemon/sprites/goomy.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Graveler,隆隆石,https://pokopiadex.com/images/pokemon/sprites/graveler.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Greedent,藏饱栗鼠,https://pokopiadex.com/images/pokemon/sprites/greedent.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Greninja,甲贺忍蛙,https://pokopiadex.com/images/pokemon/sprites/greninja.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Grimer,臭泥,https://pokopiadex.com/images/pokemon/sprites/grimer.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Growlithe,卡蒂狗,https://pokopiadex.com/images/pokemon/sprites/growlithe.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Grubbin,强颚鸡母虫,https://pokopiadex.com/images/pokemon/sprites/grubbin.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gulpin,溶食兽,https://pokopiadex.com/images/pokemon/sprites/gulpin.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gurdurr,铁骨土人,https://pokopiadex.com/images/pokemon/sprites/gurdurr.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Gyarados,暴鲤龙,https://pokopiadex.com/images/pokemon/sprites/gyarados.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Happiny,小福蛋,https://pokopiadex.com/images/pokemon/sprites/happiny.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Hariyama,铁掌力士,https://pokopiadex.com/images/pokemon/sprites/hariyama.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Haunter,鬼斯通,https://pokopiadex.com/images/pokemon/sprites/haunter.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Haxorus,双斧战龙,https://pokopiadex.com/images/pokemon/sprites/haxorus.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Heracross,赫拉克罗斯,https://pokopiadex.com/images/pokemon/sprites/heracross.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Hitmonchan,快拳郎,https://pokopiadex.com/images/pokemon/sprites/hitmonchan.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Hitmonlee,飞腿郎,https://pokopiadex.com/images/pokemon/sprites/hitmonlee.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Hitmontop,战舞郎,https://pokopiadex.com/images/pokemon/sprites/hitmontop.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Ho-Oh,凤王,https://pokopiadex.com/images/pokemon/sprites/ho-oh.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Honchkrow,乌鸦头头,https://pokopiadex.com/images/pokemon/sprites/honchkrow.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Hoothoot,咕咕,https://pokopiadex.com/images/pokemon/sprites/hoothoot.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Igglybuff,宝宝丁,https://pokopiadex.com/images/pokemon/sprites/igglybuff.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Illumise,甜甜萤,https://pokopiadex.com/images/pokemon/sprites/illumise.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Ivysaur,妙蛙草,https://pokopiadex.com/images/pokemon/sprites/ivysaur.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Jigglypuff,胖丁,https://pokopiadex.com/images/pokemon/sprites/jigglypuff.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Jolteon,雷伊布,https://pokopiadex.com/images/pokemon/sprites/jolteon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Kadabra,勇基拉,https://pokopiadex.com/images/pokemon/sprites/kadabra.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Kilowattrel,大电海燕,https://pokopiadex.com/images/pokemon/sprites/kilowattrel.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Kirlia,奇鲁莉安,https://pokopiadex.com/images/pokemon/sprites/kirlia.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Koffing,瓦斯弹,https://pokopiadex.com/images/pokemon/sprites/koffing.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Kricketot,圆法师,https://pokopiadex.com/images/pokemon/sprites/kricketot.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Kricketune,音箱蟀,https://pokopiadex.com/images/pokemon/sprites/kricketune.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Kyogre,盖欧卡,https://pokopiadex.com/images/pokemon/sprites/kyogre.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Lampent,灯火幽灵,https://pokopiadex.com/images/pokemon/sprites/lampent.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Lapras,拉普拉斯,https://pokopiadex.com/images/pokemon/sprites/lapras.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Larvesta,燃烧虫,https://pokopiadex.com/images/pokemon/sprites/larvesta.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Larvitar,幼基拉斯,https://pokopiadex.com/images/pokemon/sprites/larvitar.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Leafeon,叶伊布,https://pokopiadex.com/images/pokemon/sprites/leafeon.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Litwick,烛光灵,https://pokopiadex.com/images/pokemon/sprites/litwick.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Lombre,莲帽小童,https://pokopiadex.com/images/pokemon/sprites/lombre.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Lotad,莲叶童子,https://pokopiadex.com/images/pokemon/sprites/lotad.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
pokemon,Lucario,路卡利欧,https://pokopiadex.com/images/pokemon/sprites/lucario.png,https://pokopiadex.com/pokedex,pokopiadex_pokedex,official_pokemon_zh_names
